Date,Store,Dept,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
2027-07-24,3,7,54213.8,27.03,2.0,224.44,3.9,0
2027-07-25,16,6,57339.06,34.22,4.1,284.56,7.93,0
2027-07-26,19,3,48984.65,28.27,3.89,231.94,7.06,0
2027-07-27,18,4,77226.84,32.72,3.5,282.68,7.62,0
2027-07-28,16,10,24489.89,25.73,4.92,289.16,6.04,0
2027-07-29,8,9,55695.6,20.29,2.59,205.82,7.21,0
2027-07-30,33,6,22388.98,8.76,4.36,251.0,10.95,0
2027-07-31,49,11,48442.91,11.19,4.02,242.04,6.1,0
2027-08-01,12,7,53750.68,12.71,4.92,239.31,3.4,0
2027-08-02,11,18,47352.24,1.52,4.8,237.15,5.31,0
2027-08-03,5,4,20717.91,36.52,2.39,253.2,7.09,0
2027-08-04,27,5,48573.21,36.01,2.92,213.02,7.8,0
2027-08-05,12,4,50043.83,4.31,4.55,287.13,6.84,0
2027-08-06,17,4,63462.24,22.27,2.69,255.8,10.44,0
2027-08-07,6,13,28594.63,18.71,3.14,234.71,11.24,0
2027-08-08,33,16,71614.45,27.34,3.88,224.3,7.38,0
2027-08-09,5,14,12232.75,24.12,3.69,261.66,3.68,0
2027-08-10,28,11,30560.03,4.97,3.92,278.67,6.79,0
2027-08-11,14,2,52642.06,26.4,4.14,244.09,4.63,0
2027-08-12,5,14,54659.86,24.35,4.19,298.45,5.55,0
2027-08-13,33,7,72679.33,21.25,4.21,253.56,10.5,0
2027-08-14,48,11,52898.83,16.1,4.98,297.89,7.82,0
2027-08-15,41,4,48476.92,38.2,3.07,296.26,10.46,0
2027-08-16,19,7,56666.55,33.98,2.13,259.97,11.87,1
2027-08-17,22,16,14881.01,23.4,3.05,258.13,7.91,0
2027-08-18,5,6,34885.01,0.26,4.73,210.57,11.21,0
2027-08-19,2,6,32369.97,17.28,2.25,292.93,9.15,0
2027-08-20,30,2,64279.05,28.01,3.94,280.32,3.92,0
2027-08-21,47,8,69500.11,4.69,3.27,250.05,6.76,0
2027-08-22,39,7,77974.48,16.26,4.76,230.64,8.93,0
2027-08-23,4,14,58543.29,7.67,4.79,283.85,9.35,0
2027-08-24,33,9,63380.16,13.53,4.36,229.15,10.75,0
2027-08-25,13,15,51409.08,1.07,2.3,254.19,8.74,0
2027-08-26,20,18,42510.37,5.07,2.07,219.88,3.81,1
2027-08-27,7,12,33805.88,18.19,2.41,280.45,4.28,0
2027-08-28,15,19,32461.83,35.93,2.97,275.28,5.95,0
2027-08-29,23,13,29432.05,19.62,2.72,229.18,5.65,1
2027-08-30,14,7,60966.64,18.12,3.11,211.74,4.99,0
2027-08-31,23,10,43851.03,31.5,2.43,217.71,8.56,0
2027-09-01,19,10,39146.87,10.71,4.26,261.64,6.87,0
2027-09-02,29,2,19592.56,3.8,4.54,215.0,9.16,1
2027-09-03,20,14,36302.41,8.38,3.46,232.01,6.48,0
2027-09-04,29,13,45693.42,31.65,4.87,283.92,5.47,0
2027-09-05,24,6,26953.86,27.08,2.36,208.18,7.95,1
2027-09-06,18,9,89899.94,3.66,2.32,258.12,3.87,0
2027-09-07,10,13,29894.78,26.68,2.6,239.98,11.9,0
2027-09-08,41,9,67288.81,37.26,4.95,212.03,8.9,0
2027-09-09,8,13,48192.15,1.8,3.25,250.94,4.1,0
2027-09-10,26,5,41503.0,24.66,4.77,251.66,8.6,0
2027-09-11,29,14,46258.54,15.17,2.61,237.81,3.67,0
2027-09-12,10,5,50210.91,20.04,4.54,205.53,7.56,0
2027-09-13,17,9,53397.74,21.13,2.93,220.69,5.62,0
2027-09-14,2,8,35271.07,30.84,4.2,240.47,9.31,0
2027-09-15,6,7,58389.81,22.28,4.92,227.72,7.38,0
2027-09-16,5,8,45810.39,23.72,4.8,216.05,10.07,1
2027-09-17,28,3,30031.06,13.32,4.49,248.7,5.07,0
2027-09-18,41,15,43582.51,5.04,2.15,239.76,8.91,0
2027-09-19,5,8,71295.36,27.31,3.82,266.49,9.19,0
2027-09-20,18,1,53291.46,0.02,4.51,256.04,7.3,0
2027-09-21,26,7,50068.52,13.15,3.2,216.97,10.72,0
2027-09-22,20,19,44034.41,8.72,4.19,268.77,4.32,0
2027-09-23,41,2,45213.41,15.54,2.41,246.54,9.83,1
2027-09-24,49,14,53301.57,12.45,2.53,211.35,4.19,0
2027-09-25,27,18,46017.78,28.17,3.93,201.85,4.41,1
2027-09-26,49,15,56811.68,10.41,3.31,262.64,4.81,0
2027-09-27,12,14,54848.87,22.43,2.65,261.86,8.95,0
2027-09-28,7,19,32105.42,18.23,2.85,282.05,8.75,0
2027-09-29,3,19,57918.09,32.04,3.86,276.24,7.01,1
2027-09-30,10,17,35681.07,17.12,4.18,287.75,5.83,0
2027-10-01,34,19,35064.13,34.56,2.62,229.24,8.51,0
2027-10-02,25,16,49620.98,0.01,4.87,241.32,4.3,0
2027-10-03,35,19,53873.13,24.19,2.02,206.19,8.66,0
2027-10-04,16,1,59223.89,0.39,4.1,241.13,3.11,0
2027-10-05,2,19,17654.98,28.56,2.87,221.98,4.3,0
2027-10-06,24,7,61838.71,9.4,3.44,280.53,9.37,0
2027-10-07,10,11,56189.93,15.2,3.71,265.63,10.87,0
2027-10-08,38,5,39108.47,15.22,3.68,278.17,3.68,0
2027-10-09,22,17,46455.11,33.86,4.33,259.25,8.75,0
2027-10-10,26,11,52971.49,4.08,4.47,259.79,3.56,0
2027-10-11,43,8,-2346.7,26.68,2.22,223.52,10.91,0
2027-10-12,39,10,31234.63,39.25,4.11,266.98,6.52,0
2027-10-13,27,12,67419.13,0.9,3.2,214.4,9.67,0
2027-10-14,29,10,40964.3,38.64,4.46,227.58,4.55,0
2027-10-15,47,13,48711.18,0.74,3.83,217.99,10.75,0
2027-10-16,38,18,48250.28,33.65,2.03,294.95,6.86,0
2027-10-17,20,10,60719.79,38.45,4.0,289.81,4.88,0
2027-10-18,27,19,43900.37,39.72,4.78,287.48,8.15,0
2027-10-19,41,17,45167.6,18.36,2.25,296.02,5.59,0
2027-10-20,20,16,52858.66,34.68,3.48,261.26,5.58,0
2027-10-21,44,5,62699.76,4.89,3.88,289.47,4.03,0
2027-10-22,19,3,67446.29,17.02,2.59,229.19,4.93,0
2027-10-23,20,15,45215.41,12.32,3.95,238.48,10.18,0
2027-10-24,35,2,42636.58,15.81,2.15,246.7,7.71,1
2027-10-25,47,13,47806.11,28.08,4.72,208.94,6.19,0
2027-10-26,2,8,70025.65,3.5,4.29,282.47,11.36,0
2027-10-27,30,17,61674.37,39.93,4.82,211.92,10.18,0
2027-10-28,34,4,42803.56,25.4,3.26,279.97,5.79,0
2027-10-29,22,19,25789.31,34.94,2.1,292.23,4.0,0
2027-10-30,3,9,66604.53,33.19,3.02,256.78,4.66,0
2027-10-31,6,15,68288.75,30.64,3.55,216.59,9.08,1
2027-11-01,15,9,33336.25,1.57,4.81,243.67,8.07,0
2027-11-02,27,9,43321.96,20.66,4.65,213.89,11.83,0
2027-11-03,10,14,63147.83,13.13,3.78,211.9,3.12,0
2027-11-04,9,16,55786.99,4.52,4.19,275.61,10.89,0
2027-11-05,33,17,20085.31,13.72,4.86,239.3,3.13,0
2027-11-06,32,13,33079.47,25.79,4.55,200.01,6.82,0
2027-11-07,48,9,58724.33,9.23,3.98,204.85,11.25,0
2027-11-08,6,15,53738.12,17.78,3.62,281.78,8.93,1
2027-11-09,41,7,59990.16,16.18,3.43,261.97,8.25,0
2027-11-10,36,1,61708.51,2.1,4.27,284.45,5.82,0
2027-11-11,2,1,53625.62,25.12,4.43,227.37,11.7,0
2027-11-12,29,5,56305.68,24.75,2.65,231.43,4.51,0
2027-11-13,4,9,41456.19,38.66,3.42,261.69,5.43,0
2027-11-14,1,12,51713.67,11.92,4.31,266.52,7.08,0
2027-11-15,19,6,54701.98,16.76,4.03,202.65,4.14,0
2027-11-16,26,13,75589.35,16.15,3.77,290.72,6.81,0
2027-11-17,25,8,37631.21,36.79,2.97,279.92,3.35,0
2027-11-18,10,15,60857.7,16.35,3.83,213.19,11.32,0
2027-11-19,15,6,48266.67,17.71,3.84,201.03,5.9,0
2027-11-20,22,6,61170.37,10.09,3.3,276.92,8.7,1
2027-11-21,48,4,48194.49,0.05,4.88,290.29,10.83,0
2027-11-22,21,11,67661.08,4.42,3.96,232.21,10.36,1
2027-11-23,22,18,38861.83,28.16,4.55,232.08,10.86,0
2027-11-24,36,3,52133.24,27.3,2.39,251.46,9.48,0
2027-11-25,34,3,56590.56,12.9,4.27,267.46,4.74,1
2027-11-26,30,12,39780.17,18.92,3.81,264.77,6.3,0
2027-11-27,25,6,54569.69,11.9,2.92,275.26,7.61,0
2027-11-28,45,6,65103.82,29.24,2.41,211.4,6.03,0
2027-11-29,28,8,48993.22,33.7,3.14,251.98,11.6,0
2027-11-30,1,15,61257.28,35.96,3.32,250.63,10.26,0
2027-12-01,49,18,39885.49,6.95,2.42,294.99,10.19,0
2027-12-02,45,16,33553.3,27.8,4.01,291.83,6.25,0
2027-12-03,4,6,60432.13,38.52,2.92,275.03,9.79,0
2027-12-04,7,17,41612.22,26.02,4.42,287.69,8.53,0
2027-12-05,49,9,24849.21,14.04,3.95,274.56,6.38,0
2027-12-06,9,19,38596.26,25.44,2.93,272.05,5.77,0
2027-12-07,36,18,70213.68,27.54,3.08,221.57,10.1,0
2027-12-08,19,5,65904.0,15.88,4.83,261.73,8.37,0
2027-12-09,1,6,33193.7,4.16,4.84,291.61,3.33,1
2027-12-10,10,12,28074.73,24.27,3.26,275.01,3.2,0
2027-12-11,36,11,43861.46,32.09,4.04,260.47,10.58,0
2027-12-12,9,16,65606.89,39.9,4.94,225.82,3.81,0
2027-12-13,45,17,47064.0,8.92,4.98,267.86,7.67,0
2027-12-14,46,9,47188.92,28.02,2.22,234.71,8.48,0
2027-12-15,42,1,40788.01,1.12,3.66,206.52,11.24,0
2027-12-16,32,3,45927.19,38.79,4.18,223.94,7.63,0
2027-12-17,32,9,62711.12,0.5,2.56,238.92,4.75,0
2027-12-18,6,19,51278.86,14.35,4.47,299.67,5.35,0
2027-12-19,48,13,46972.06,3.06,3.41,276.01,3.44,0
2027-12-20,38,14,59760.35,24.84,3.49,227.96,5.0,0
2027-12-21,17,19,51073.9,13.58,2.82,276.24,10.34,0
2027-12-22,10,7,64253.48,29.32,2.9,235.76,9.81,0
2027-12-23,27,4,39799.81,19.46,2.25,260.79,3.74,0
2027-12-24,35,12,54081.05,16.78,4.79,276.47,7.32,0
2027-12-25,21,14,63313.57,13.94,3.15,274.08,5.72,0
2027-12-26,25,2,73300.56,3.45,2.49,214.0,8.85,0
2027-12-27,28,1,33595.23,8.19,2.43,282.55,11.65,0
2027-12-28,47,18,47394.17,25.56,3.22,292.29,8.68,1
2027-12-29,15,8,30261.05,19.87,3.9,223.34,9.71,0
2027-12-30,4,3,35452.99,2.8,4.33,232.94,6.58,0
2027-12-31,29,6,50277.74,21.76,4.77,293.82,3.29,0
2028-01-01,9,13,19595.47,2.17,3.91,298.37,6.76,0
2028-01-02,27,9,56290.07,20.47,3.26,245.35,7.6,0
2028-01-03,26,9,58357.57,38.6,3.27,203.45,7.43,0
2028-01-04,19,9,48853.81,12.29,3.72,293.29,5.1,0
2028-01-05,28,15,37394.05,28.94,3.61,202.54,7.27,0
2028-01-06,17,13,46341.25,29.82,3.92,233.02,9.46,0
2028-01-07,43,16,81749.42,16.19,3.51,208.97,5.8,0
2028-01-08,41,2,42194.38,23.73,2.18,251.17,8.71,0
2028-01-09,42,14,38182.04,18.88,3.5,203.76,4.38,0
2028-01-10,20,6,15317.99,11.33,2.07,222.54,5.5,0
2028-01-11,45,2,65658.24,30.19,2.54,245.88,10.96,0
2028-01-12,40,8,31396.87,28.11,3.16,207.42,8.64,0
2028-01-13,39,4,51323.28,36.02,3.65,248.04,3.77,1
2028-01-14,49,14,81600.18,24.73,2.55,226.51,5.38,0
2028-01-15,23,11,55539.74,15.55,2.83,226.69,11.95,0
2028-01-16,47,14,55372.83,28.56,3.12,293.7,5.43,0
2028-01-17,32,12,45113.15,24.76,2.59,269.02,8.22,0
2028-01-18,47,16,54707.16,24.66,5.0,292.95,7.95,0
2028-01-19,33,6,51135.16,33.99,4.41,257.57,6.62,0
2028-01-20,46,1,58104.92,36.42,4.43,290.72,3.3,1
2028-01-21,5,12,13752.39,7.21,3.71,283.74,5.56,0
2028-01-22,43,7,55692.57,12.56,4.88,299.78,11.58,0
2028-01-23,48,8,56502.03,26.01,4.2,250.31,3.17,0
2028-01-24,34,9,88210.09,22.29,2.99,269.61,9.44,0
2028-01-25,40,2,49935.77,26.09,3.83,216.07,11.03,1
2028-01-26,11,17,53324.62,17.32,3.63,293.95,9.86,0
2028-01-27,3,13,55944.95,16.5,3.74,239.87,5.91,0
2028-01-28,33,5,56367.61,4.71,4.45,291.66,7.68,0
2028-01-29,11,10,31495.68,24.95,3.53,210.07,10.81,1
2028-01-30,16,12,62275.95,7.03,4.19,251.53,11.78,0
2028-01-31,18,17,36239.19,26.84,2.75,200.14,3.87,0
2028-02-01,30,6,56099.77,38.68,4.8,241.6,4.12,0
2028-02-02,48,3,37113.22,10.26,2.26,208.32,11.6,0
2028-02-03,10,15,46663.25,5.69,4.98,244.92,10.85,1
2028-02-04,18,7,42943.59,0.97,3.9,255.58,4.9,0
2028-02-05,38,6,46265.15,15.15,3.41,285.23,11.73,0
2028-02-06,19,4,48754.58,8.58,2.93,229.54,4.88,0
2028-02-07,36,19,55584.71,19.67,3.22,256.68,3.8,0
2028-02-08,13,5,48557.42,20.97,4.35,206.65,9.14,0
2028-02-09,46,3,63117.77,13.97,2.42,291.35,7.86,0
2028-02-10,3,9,41996.55,30.0,2.76,245.17,5.16,0
2028-02-11,10,6,56445.68,36.19,2.37,225.26,11.35,0
2028-02-12,38,13,37512.67,8.46,3.28,246.32,6.64,0
2028-02-13,1,4,76739.3,33.45,3.16,248.15,6.63,0
2028-02-14,27,2,56509.47,5.25,3.95,274.33,8.69,0
2028-02-15,46,4,39542.42,9.15,4.99,297.46,5.08,0
2028-02-16,8,8,76017.87,22.46,4.68,218.61,8.28,0
2028-02-17,46,13,57777.47,12.26,4.64,205.45,6.28,0
2028-02-18,42,10,39596.22,1.67,3.94,265.57,9.26,0
2028-02-19,17,18,48031.27,11.79,2.81,288.46,5.23,0
2028-02-20,9,9,32930.43,36.19,3.15,256.5,4.67,0
2028-02-21,6,1,32925.95,6.97,2.75,207.99,5.25,0
2028-02-22,43,13,68126.21,30.55,2.41,242.18,11.42,0
2028-02-23,25,18,36522.87,28.89,3.31,265.47,10.64,0
2028-02-24,39,15,29936.44,4.25,4.69,232.8,10.46,0
2028-02-25,49,2,59536.12,13.18,4.23,284.49,10.03,0
2028-02-26,28,11,74895.91,7.57,4.95,222.47,8.73,0
2028-02-27,33,14,67359.29,0.93,2.58,236.45,3.89,0
2028-02-28,37,15,84366.91,6.92,3.5,291.64,5.92,0
2028-02-29,9,14,86323.84,8.06,4.38,257.35,8.06,0
2028-03-01,18,16,36494.25,6.64,3.38,200.62,3.95,0
2028-03-02,21,15,45328.93,3.64,3.07,224.4,3.27,0
2028-03-03,2,19,26440.77,21.05,4.45,275.33,3.84,0
2028-03-04,43,9,32556.48,12.91,3.29,205.2,3.97,0
2028-03-05,38,5,66086.38,36.33,4.74,299.31,3.99,1
2028-03-06,40,5,54152.88,7.49,2.81,289.79,4.71,0
2028-03-07,36,11,71847.07,24.11,4.69,222.38,7.49,0
2028-03-08,43,4,37018.46,36.02,2.84,289.55,5.57,0
2028-03-09,37,18,41769.65,1.89,2.87,269.95,10.74,0
2028-03-10,15,3,58903.68,20.65,3.26,242.54,10.89,0
2028-03-11,28,4,65849.66,18.03,3.55,219.61,11.28,0
2028-03-12,18,14,25475.83,37.15,3.25,220.02,7.24,0
2028-03-13,34,7,46392.82,26.55,4.59,259.41,9.97,0
2028-03-14,22,8,55990.1,13.97,4.39,241.61,8.32,0
2028-03-15,11,16,61744.77,28.46,2.93,259.52,4.3,0
2028-03-16,13,15,64710.5,23.31,3.53,233.03,8.72,0
2028-03-17,4,7,48881.62,13.89,3.29,223.01,10.53,0
2028-03-18,22,17,31467.89,31.41,2.17,283.66,6.13,0
2028-03-19,7,12,21118.0,26.73,4.24,292.0,9.72,0
2028-03-20,43,18,47266.11,0.22,2.54,270.53,9.97,0
2028-03-21,24,14,45667.57,34.61,4.8,216.16,8.79,0
2028-03-22,4,15,38059.8,15.88,3.19,209.23,10.95,1
2028-03-23,28,15,63396.42,25.82,3.87,253.91,4.3,0
2028-03-24,15,5,32786.19,15.87,4.45,255.04,10.59,0
2028-03-25,1,16,40070.16,35.25,2.54,263.92,8.5,0
2028-03-26,3,5,67502.0,26.03,3.62,290.62,10.7,0
2028-03-27,14,2,38375.57,23.18,2.71,264.68,7.79,0
2028-03-28,38,9,54847.41,39.21,3.53,291.61,5.95,0
2028-03-29,1,9,49856.12,11.23,3.74,211.77,11.07,0
2028-03-30,38,4,53648.0,2.61,2.51,270.92,10.9,0
2028-03-31,38,15,63223.18,20.64,3.74,292.74,5.41,1
2028-04-01,21,11,54879.37,16.96,3.36,246.28,9.7,0
2028-04-02,48,1,29201.89,18.17,3.57,296.75,3.82,0
2028-04-03,29,18,31739.08,24.8,4.71,255.25,3.77,0
2028-04-04,5,1,54422.35,24.6,3.45,294.3,7.6,0
2028-04-05,49,8,36208.18,15.69,3.43,274.85,3.32,0
2028-04-06,10,16,64329.28,34.52,3.41,245.78,6.9,0
2028-04-07,28,18,54637.18,26.06,3.87,203.43,10.12,0
2028-04-08,21,9,24263.41,35.6,3.1,265.74,11.01,0
2028-04-09,7,12,78336.24,36.53,4.4,225.43,5.29,0
2028-04-10,3,19,44506.38,6.69,2.86,228.87,3.69,0
2028-04-11,45,18,46860.69,27.22,2.9,201.98,8.68,0
2028-04-12,47,5,56338.18,12.7,3.77,255.77,5.38,0
2028-04-13,20,2,48700.45,33.46,2.78,228.93,3.21,0
2028-04-14,19,7,64424.6,29.31,2.27,298.24,4.18,0
2028-04-15,35,10,34729.89,7.95,2.62,274.9,11.45,0
2028-04-16,4,15,67206.05,37.55,4.74,235.75,10.88,1
2028-04-17,5,7,60214.96,27.34,2.03,229.44,10.47,1
2028-04-18,1,5,38384.03,37.95,2.4,271.5,6.06,1
2028-04-19,4,15,53774.89,8.08,4.27,225.42,9.43,0
2028-04-20,12,15,68182.73,34.79,4.94,244.8,11.61,0
2028-04-21,27,10,57823.36,26.72,4.06,216.04,8.11,0
2028-04-22,42,14,52210.93,22.09,4.77,225.41,6.0,0
2028-04-23,23,10,59336.75,32.82,4.57,209.84,10.19,0
2028-04-24,25,17,60599.62,25.31,3.44,242.71,6.87,0
2028-04-25,21,14,42413.43,26.78,3.0,292.68,8.2,0
2028-04-26,24,2,52351.35,10.15,3.9,210.09,7.87,0
2028-04-27,25,16,62730.0,32.68,3.6,243.73,4.96,1
2028-04-28,45,13,51993.87,26.01,2.08,229.83,3.01,0
2028-04-29,46,9,39237.61,33.78,4.87,236.3,11.99,0
2028-04-30,32,7,54201.82,14.06,3.71,277.15,6.75,1
2028-05-01,32,16,44143.03,13.27,4.62,243.5,5.55,1
2028-05-02,5,10,58733.33,0.96,4.2,265.04,9.89,0
2028-05-03,36,9,71403.49,30.74,3.02,297.22,8.33,0
2028-05-04,46,7,60157.35,13.21,4.7,261.65,10.92,0
2028-05-05,42,16,37644.93,13.09,4.37,233.74,10.03,0
2028-05-06,49,9,54525.31,27.55,3.29,239.77,5.54,0
2028-05-07,42,17,11303.88,10.11,4.52,269.59,8.33,0
2028-05-08,39,7,48505.35,36.36,2.81,269.43,7.52,0
2028-05-09,16,11,64102.95,21.52,4.01,236.81,11.6,0
2028-05-10,33,8,56033.03,38.78,2.34,272.45,5.16,0
2028-05-11,49,7,51651.04,3.07,4.6,255.06,5.55,0
2028-05-12,21,19,81947.2,13.47,4.19,298.04,11.28,0
2028-05-13,9,12,24427.62,15.26,2.46,290.81,7.12,0
2028-05-14,6,7,27787.99,29.22,2.06,282.39,7.12,0
2028-05-15,45,8,57231.4,8.52,3.17,203.43,10.81,1
2028-05-16,35,7,63471.39,15.01,4.03,238.04,5.66,0
2028-05-17,39,6,64082.73,36.43,2.85,257.33,9.27,0
2028-05-18,22,9,41408.36,4.58,4.92,252.16,9.49,0
2028-05-19,41,13,37338.17,29.81,4.8,276.36,6.98,0
2028-05-20,5,7,35128.91,28.1,3.79,290.91,6.01,0
2028-05-21,42,8,54833.81,5.22,2.95,278.71,9.72,1
2028-05-22,23,17,35251.89,27.54,4.69,222.02,5.3,0
2028-05-23,17,17,66719.29,22.79,4.41,248.56,10.37,0
2028-05-24,12,16,49671.76,11.5,2.26,239.36,6.75,0
2028-05-25,23,2,39444.11,12.45,3.43,276.62,3.17,0
2028-05-26,16,8,39505.15,33.32,4.94,289.51,8.12,0
2028-05-27,3,17,27021.4,9.24,3.36,228.68,4.75,0
2028-05-28,30,13,38087.38,20.51,4.8,248.89,7.2,0
2028-05-29,22,18,41708.2,27.25,4.93,273.19,10.28,0
2028-05-30,9,10,56121.21,5.2,3.16,205.0,4.71,0
2028-05-31,29,2,48512.01,37.29,4.89,296.31,4.87,0
2028-06-01,47,2,37104.12,10.43,2.41,280.0,7.26,1
2028-06-02,37,14,31621.44,12.75,2.48,254.28,7.29,0
2028-06-03,23,16,46445.23,26.64,2.83,277.87,7.08,0
2028-06-04,13,7,19205.0,3.13,3.4,283.64,9.25,0
2028-06-05,32,12,45232.06,25.1,2.54,249.38,5.42,0
2028-06-06,46,14,66733.31,36.64,3.02,244.01,5.34,0
2028-06-07,47,4,46994.74,9.96,2.31,283.77,3.2,0
2028-06-08,48,4,52389.82,14.48,3.29,285.97,6.44,0
2028-06-09,23,18,50571.39,9.29,4.48,212.36,4.76,0
2028-06-10,45,3,29221.53,32.75,3.79,290.78,8.32,1
2028-06-11,17,1,76362.35,6.7,4.43,227.68,4.63,0
2028-06-12,40,17,43886.52,13.87,2.41,266.72,11.05,1
2028-06-13,21,7,49949.77,24.04,3.2,270.93,10.64,0
2028-06-14,2,16,40165.65,16.18,2.12,227.97,9.89,0
2028-06-15,37,5,67070.98,2.62,3.11,230.42,10.28,0
2028-06-16,6,19,28119.8,37.91,3.84,270.63,11.64,0
2028-06-17,44,7,69534.47,13.52,3.71,217.51,5.88,0
2028-06-18,18,14,45435.53,17.83,2.18,285.84,11.82,0
2028-06-19,30,2,41997.05,6.7,2.19,222.29,11.01,0
2028-06-20,22,3,40583.72,34.61,2.92,235.12,6.26,1
2028-06-21,33,17,77129.73,11.66,4.31,226.67,10.78,0
2028-06-22,30,16,25928.34,0.79,2.06,224.53,11.08,0
2028-06-23,17,8,41977.48,12.66,3.85,297.89,3.32,0
2028-06-24,43,18,30638.48,39.36,2.55,225.33,10.88,0
2028-06-25,32,15,22811.97,5.87,4.83,257.83,6.9,0
2028-06-26,42,7,69579.3,1.25,3.29,274.54,10.3,0
2028-06-27,14,9,49593.08,23.13,2.14,204.2,4.0,0
2028-06-28,10,6,32587.33,14.87,4.14,288.16,4.55,0
2028-06-29,47,18,62436.33,31.8,3.45,215.29,11.81,0
2028-06-30,36,18,43989.74,29.28,4.64,258.81,6.75,0
2028-07-01,34,14,40301.5,7.42,3.96,264.11,10.19,0
2028-07-02,9,14,58630.72,22.59,4.08,262.96,9.75,0
2028-07-03,42,14,43667.17,1.3,4.3,273.34,10.07,0
2028-07-04,28,4,35558.36,17.58,3.26,293.12,9.88,0
2028-07-05,11,4,60431.03,28.56,4.38,292.69,11.23,0
2028-07-06,14,15,47879.46,16.6,2.15,257.81,8.33,0
2028-07-07,39,15,61196.08,4.72,4.3,236.99,6.83,0
2028-07-08,47,18,43957.66,2.46,3.91,232.15,11.33,0
2028-07-09,19,14,65285.35,34.15,3.7,288.67,6.21,0
2028-07-10,15,1,50210.45,35.65,2.95,285.31,8.68,0
2028-07-11,28,10,65890.46,13.72,2.34,229.58,10.7,0
2028-07-12,24,10,65399.76,6.57,3.94,215.23,11.24,1
2028-07-13,8,10,68543.78,39.14,3.42,286.11,11.54,0
2028-07-14,43,2,51024.31,21.83,2.65,260.83,8.94,0
2028-07-15,9,8,55740.8,19.07,2.13,231.31,9.48,0
2028-07-16,47,1,46539.11,29.66,3.62,261.06,7.48,0
2028-07-17,33,1,36534.43,6.75,2.38,206.62,5.56,0
2028-07-18,33,4,80049.46,23.2,4.79,219.01,3.15,1
2028-07-19,19,7,38718.43,35.61,2.45,254.58,5.0,0
2028-07-20,3,9,63573.01,0.92,2.1,253.92,11.82,0
2028-07-21,10,16,60887.19,26.92,2.79,224.67,10.26,0
2028-07-22,40,5,52715.79,22.06,2.52,298.21,7.31,0
2028-07-23,47,2,47675.17,38.03,4.37,241.24,6.09,0
2028-07-24,42,11,47824.36,10.35,2.87,270.85,3.58,0
2028-07-25,1,18,40143.81,34.36,2.74,225.85,3.09,0
2028-07-26,29,19,51416.63,12.36,4.98,242.45,9.8,0
2028-07-27,34,13,32279.2,17.19,2.45,283.12,11.87,0
2028-07-28,13,11,61208.79,8.53,2.25,284.86,5.28,0
2028-07-29,1,19,46571.93,34.54,2.92,213.53,5.47,0
2028-07-30,34,17,35569.68,7.82,3.22,235.47,11.41,0
2028-07-31,29,5,30853.38,34.36,4.28,220.32,8.42,0
2028-08-01,48,13,48021.49,18.22,4.87,289.03,4.56,0
2028-08-02,47,1,48543.25,33.4,4.29,275.39,3.41,0
2028-08-03,13,10,42229.04,10.58,4.18,256.33,8.07,0
2028-08-04,48,8,57536.06,5.31,4.97,265.01,7.07,0
2028-08-05,49,8,55226.64,22.2,4.3,291.42,6.89,0
2028-08-06,29,19,50851.6,20.38,2.42,230.33,11.72,0
2028-08-07,39,6,36110.58,14.26,3.38,201.37,5.37,0
2028-08-08,24,12,38899.79,26.51,3.51,202.64,7.39,0
2028-08-09,26,7,29051.15,3.81,2.91,204.67,4.92,0
2028-08-10,17,16,47129.45,24.88,2.49,212.85,5.9,0
2028-08-11,7,9,58411.13,8.47,4.14,257.09,9.89,0
2028-08-12,13,10,31833.97,5.16,2.83,298.11,4.78,1
2028-08-13,5,10,41582.61,36.38,3.87,241.99,9.09,0
2028-08-14,26,10,49206.53,18.39,2.97,271.24,4.17,1
2028-08-15,49,16,58388.66,30.54,3.52,279.22,4.72,0
2028-08-16,3,1,27846.52,3.56,3.01,280.14,3.21,0
2028-08-17,7,17,83298.47,2.3,3.24,244.33,8.67,0
2028-08-18,49,14,61289.05,19.79,4.2,254.99,11.91,0
2028-08-19,39,19,41014.19,12.62,4.65,232.88,8.91,0
2028-08-20,1,17,33944.8,0.2,3.53,268.79,11.31,0
2028-08-21,49,14,54254.95,7.33,3.83,238.29,7.74,0
2028-08-22,17,8,57079.24,8.75,4.59,231.11,9.12,0
2028-08-23,43,9,35145.99,11.54,2.43,262.73,11.33,1
2028-08-24,25,8,33288.15,35.1,2.49,234.13,3.78,0
2028-08-25,3,13,36598.3,16.82,3.08,240.8,8.38,0
2028-08-26,15,17,50967.71,27.18,2.93,271.09,8.18,0
2028-08-27,29,19,51157.8,0.74,4.96,285.33,3.3,0
2028-08-28,43,7,82464.96,32.56,3.69,243.48,4.41,0
2028-08-29,32,17,17525.98,9.61,3.57,252.22,7.97,0
2028-08-30,26,1,39924.5,12.36,3.74,274.64,7.48,0
2028-08-31,16,5,42062.56,1.81,4.63,222.49,6.09,0
2028-09-01,25,6,57296.99,16.39,2.73,241.5,9.28,0
2028-09-02,28,2,57900.06,34.1,3.53,281.15,6.24,0
2028-09-03,9,16,47006.09,15.15,2.81,289.45,9.92,0
2028-09-04,1,5,72663.06,36.34,4.34,264.49,10.28,0
2028-09-05,29,5,33257.9,34.7,4.33,239.34,8.8,0
